RIPK4	0.0020521580848467348
AURKC	0.002052158084846732
YWHAB	0.0020521580848467317
STK38	0.002052158084846731
TSSK2	0.00205215808484673
ATM	0.0020521580848467296
ULK1	0.0020521580848467283
RPS6KA4	0.002052158084846728
ULK2	0.0020521580848467274
SIK1	0.002052158084846727
AMHR2	0.002052158084846726
TAOK1	0.002052158084846725
SBK1	0.0020521580848467244
SIK3	0.0020521580848467235
STK3	0.0020521580848467235
TTBK2	0.002052158084846723
AAK1	0.002052158084846723
AURKB	0.002052158084846722
TTBK1	0.0020521580848467213
AURKA	0.002052158084846721
UHMK1	0.0020521580848467205
SGK1	0.0020521580848467187
TRIO	0.0020521580848467187
SNRK	0.0020521580848467174
ROCK2	0.0020521580848467174
RIPK3	0.002052158084846717
TSSK1B	0.0020521580848467157
ULK4	0.0020521580848467157
ROCK1	0.0020521580848467157
STK24	0.0020521580848467144
RIPK2	0.0020521580848467127
STK35	0.0020521580848467127
RIPK1	0.0020521580848467122
SGK3	0.002052158084846712
STK33	0.0020521580848467105
TRPM7	0.00205215808484671
STK39	0.0020521580848467083
a [protein]-(L-serine/L-threonine)	0.0020521580848467075
WNK4	0.002052158084846707
TSSK3	0.002052158084846705
SRPK2	0.0020521580848467023
SGK2	0.0020521580848466957
TNNI3K	0.002052158084846694
STK11	0.0020521580848466923
RPS6KA1	0.00205215808484669
AKT2	0.002052158084846687
TLK2	0.0020521580848466745
ANKK1	0.002052158084846667
RPS6KA2	0.0020521580848466585
RPS6KA5	0.002052158084846655
